what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1365135106937
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365135108984
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1365135109421
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1365135111546
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365135115890
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1365135117578
error,log,,,"Core exception while retrieving the content description",1365135118906
error,log,,,"Core exception while retrieving the content description",1365135118906
error,log,,,"Core exception while retrieving the content description",1365135118921
error,log,,,"Core exception while retrieving the content description",1365135118921
error,log,,,"Core exception while retrieving the content description",1365135118921
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1365135119406
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365135119718
error,log,,,"Core exception while retrieving the content description",1365135123156
error,log,,,"Core exception while retrieving the content description",1365135123156
error,log,,,"Core exception while retrieving the content description",1365135123156
error,log,,,"Core exception while retrieving the content description",1365135123156
error,log,,,"Core exception while retrieving the content description",1365135123171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365135141281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365135144000
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1365135144093
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1365135144375
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1365135152593
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1365135195234
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1365135195250
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365135200875
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1365135202265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1365135203890
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1365135224687
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1365135224703
error,log,,,"Core exception while retrieving the content description",1365135226203
error,log,,,"Core exception while retrieving the content description",1365135226218
error,log,,,"Core exception while retrieving the content description",1365135226218
error,log,,,"Core exception while retrieving the content description",1365135226218
error,log,,,"Core exception while retrieving the content description",1365135226218
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365135227031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365135237140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365135239453
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1365135251796
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1365135269062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365135285296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365135309125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365135311703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365135337671
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1365135362578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365135369921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365135444703
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365135448468
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365135461078
