what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1365124590515
error,log,,,"Core exception while retrieving the content description",1365124590515
error,log,,,"Core exception while retrieving the content description",1365124590515
error,log,,,"Core exception while retrieving the content description",1365124590531
error,log,,,"Core exception while retrieving the content description",1365124590531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365124593593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365124603062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365124612578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365124613359
error,log,,,"Core exception while retrieving the content description",1365124614203
error,log,,,"Core exception while retrieving the content description",1365124614203
error,log,,,"Core exception while retrieving the content description",1365124614203
error,log,,,"Core exception while retrieving the content description",1365124614203
error,log,,,"Core exception while retrieving the content description",1365124614203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365124621812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365124632671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365124633953
error,log,,,"Core exception while retrieving the content description",1365124634296
error,log,,,"Core exception while retrieving the content description",1365124634296
error,log,,,"Core exception while retrieving the content description",1365124634296
error,log,,,"Core exception while retrieving the content description",1365124634296
error,log,,,"Core exception while retrieving the content description",1365124634296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365124811437
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365124814484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365124814953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365124873687
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365124893562
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365124895765
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1365124897406
