what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1364957941187
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1364957943203
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1364957943359
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364957945031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364957948640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364958007312
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1364958010812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364958013343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364963630109
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1364963634640
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1364963634750
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1364963635796
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1364963635843
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1364963635890
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1364963636000
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1364963636125
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1364963636140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364963636484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364963639453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364963642906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364963964656
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1364963964750
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364963968328
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364963970296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364963982828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364963997375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364963998656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364964173359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364964174562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364964700140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364964705750
