what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365143071859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365143073359
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1365143075890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365143082796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365143084968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365143110203
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1365143112125
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365143114546
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365143116062
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365143116703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365143125468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365143131421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365143138437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365143977109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1365143979656
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365143985453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365143995765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365144007859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365144008250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365144010531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365144014375
